"ERR2103718_sorted"	"ERR2103722_sorted"	"ERR2103723_sorted"
"gene:Rv3818"	481	707	545
"gene:Rv3819"	70	127	137
"gene:Rv3820c"	146	192	176
"gene:Rv3821"	334	510	402
"gene:Rv3822"	2141	2705	2251
"gene:Rv3823c"	6162	3509	3451
"gene:Rv3824c"	3048	1899	1887
"gene:Rv3825c"	13557	7738	7515
"gene:Rv3826"	760	762	655
"gene:Rv3827c"	334	329	247
"gene:Rv3828c"	133	175	105
"gene:Rv3829c"	67	132	86
"gene:Rv3830c"	21	37	21
"gene:Rv3831"	88	101	112
"gene:Rv3832c"	16	24	14
"gene:Rv3833"	56	137	117
"gene:Rv3834c"	28	47	28
"gene:Rv3835"	204	317	210
"gene:Rv3836"	62	116	84
"gene:Rv3837c"	262	361	224
"gene:Rv3838c"	123	153	112
"gene:Rv3839"	15	19	8
"gene:Rv3840"	50	20	34
"gene:Rv3841"	8569	8903	7999
"gene:Rv3842c"	420	448	346
"gene:Rv3843c"	386	445	342
"gene:Rv3844"	87	76	67
"gene:Rv3845"	10	15	9
"gene:Rv3846"	2109	1622	1502
"gene:Rv3847"	680	810	796
"gene:Rv3848"	330	393	419
"gene:Rv3849"	1473	1406	1366
"gene:Rv3850"	254	191	204
"gene:Rv3851"	54	34	37
"gene:Rv3852"	561	407	327
"gene:Rv3853"	284	209	162
"gene:Rv3854c"	2117	5388	2763
"gene:Rv3855"	181	374	261
"gene:Rv3856c"	249	472	320
"gene:Rv3857c"	65	178	111
"gene:Rv3858c"	1143	1437	1070
"gene:Rv3859c"	4219	4879	3639
"gene:Rv3860"	142	146	113
"gene:Rv3861"	5	3	6
"gene:Rv3862c"	8	24	22
"gene:Rv3863"	240	451	332
"gene:Rv3864"	1184	1284	1060
"gene:Rv3865"	819	732	654
"gene:Rv3866"	797	760	592
"gene:Rv3867"	1149	1285	1009
"gene:Rv3868"	2290	2501	2009
"gene:Rv3869"	1867	2176	1761
"gene:Rv3870"	4429	4704	3569
"gene:Rv3871"	2849	2872	2106
"gene:Rv3872"	482	645	563
"gene:Rv3873"	808	1028	829
"gene:Rv3874"	6719	6994	4959
"gene:Rv3875"	6637	6626	5311
"gene:Rv3876"	551	962	713
"gene:Rv3877"	522	934	668
"gene:Rv3878"	213	527	361
"gene:Rv3879c"	732	1148	710
"gene:Rv3880c"	338	471	323
"gene:Rv3881c"	1036	1313	1054
"gene:Rv3882c"	294	492	345
"gene:Rv3883c"	335	514	364
"gene:Rv3884c"	658	777	654
"gene:Rv3885c"	354	416	364
"gene:Rv3886c"	214	236	226
"gene:Rv3887c"	255	306	236
"gene:Rv3888c"	376	459	322
"gene:Rv3889c"	107	124	125
"gene:Rv3890c"	330	344	299
"gene:Rv3891c"	484	466	428
"gene:Rv3892c"	98	68	82
"gene:Rv3893c"	151	159	170
"gene:Rv3894c"	1433	1120	993
"gene:Rv3895c"	135	88	70
"gene:Rv3896c"	172	140	142
"gene:Rv3897c"	115	89	106
"gene:Rv3898c"	117	134	103
"gene:Rv3899c"	49	55	53
"gene:Rv3900c"	187	271	215
"gene:Rv3901c"	53	84	61
"gene:Rv3902c"	42	102	67
"gene:Rv3903c"	82	98	105
"gene:Rv3904c"	8	27	19
"gene:Rv3905c"	9	18	10
"gene:Rv3906c"	56	105	68
"gene:Rv3907c"	169	225	167
"gene:Rv3908"	198	265	203
"gene:Rv3909"	345	525	355
"gene:Rv3910"	1111	1230	861
"gene:Rv3911"	53	51	61
"gene:Rv3912"	33	42	44
"gene:Rv3913"	296	377	298
"gene:Rv3914"	450	534	412
"gene:Rv3915"	1005	1182	982
"gene:Rv3916c"	535	562	429
"gene:Rv3917c"	1059	1164	805
"gene:Rv3918c"	678	813	570
"gene:Rv3919c"	627	706	470
"gene:Rv3920c"	1309	1817	1100
"gene:Rv3921c"	1940	2728	1693
"gene:Rv3922c"	606	870	602
"gene:Rv3923c"	404	672	415
"gene:Rv3924c"	381	527	338
