"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv1391"	13561	13123	30704	40575	16869	9564	7081	5423	24765	18757	9426	15243
"gene:Rv1392"	15240	15374	13574	18291	10428	3450	6457	5718	4103	5300	4928	11267
"gene:Rv1393c"	2355	2308	6403	8846	2880	503	2757	2668	1207	907	402	716
"gene:Rv1394c"	2727	3192	7373	10471	3547	804	3177	3386	916	776	506	1098
"gene:Rv1395"	418	424	3245	3980	2759	928	277	229	226	320	2450	2753
"gene:Rv1396c"	13648	12631	23908	33957	5740	4683	6987	4648	4132	4293	7143	14166
"gene:Rv1397c"	7889	8070	11702	15226	8633	8575	6193	6999	11745	9701	16104	14114
"gene:Rv1398c"	47482	40578	56757	71700	52083	40084	72938	66510	105915	74948	70585	46476
"gene:Rv1399c"	855	861	3361	5003	425	130	538	422	226	302	226	252
"gene:Rv1400c"	2672	2940	6578	9337	721	200	2328	1977	867	976	284	444
"gene:Rv1401"	2087	2135	481	833	1082	324	1237	994	699	525	684	939
"gene:Rv1402"	2764	2681	940	1429	730	225	1283	1148	512	421	561	900
"gene:Rv1403c"	806	1185	4081	5138	1723	2026	1864	2031	156	179	1930	772
"gene:Rv1404"	5910	6696	2863	3755	5413	1984	6368	6165	1055	1315	3537	1934
"gene:Rv1405c"	5890	7963	15519	18946	11338	20757	3496	3597	644	1068	15566	4549
"gene:Rv1406"	875	914	876	1135	1416	458	427	280	195	199	482	1417
"gene:Rv1407"	1220	1388	598	911	1071	279	576	498	163	212	594	1791
"gene:Rv1408"	2272	2568	389	527	1725	441	1394	1013	411	484	488	788
"gene:Rv1409"	3178	3318	546	716	1844	457	1698	1159	696	697	692	1024
"gene:Rv1410c"	22242	21947	6382	9527	11121	2037	15903	13065	4685	6519	5014	11427
"gene:Rv1411c"	6840	7066	2165	3080	4244	1035	4524	4425	950	1342	1974	6081
"gene:Rv1412"	663	678	605	931	694	256	306	236	210	263	244	691
"gene:Rv1413"	571	675	345	463	592	129	370	356	187	209	115	293
"gene:Rv1414"	93	102	129	185	84	14	61	87	29	38	17	40
"gene:Rv1415"	7630	8882	1903	2633	5216	1690	7886	7345	1952	1924	3116	3695
"gene:Rv1416"	3056	2844	437	581	1460	488	1332	1100	764	622	925	1127
"gene:Rv1417"	1524	1571	96	148	517	138	288	190	139	136	283	371
"gene:Rv1418"	2049	1971	247	354	1088	309	401	305	161	158	355	608
"gene:Rv1419"	1561	1625	440	719	3635	2009	1113	1297	347	258	1889	2298
"gene:Rv1420"	3745	3729	1436	2136	3480	1255	1429	1122	543	492	1120	2533
"gene:Rv1421"	1808	1966	518	791	1803	408	856	654	326	283	471	1000
"gene:Rv1422"	2286	2446	583	926	1279	311	1203	991	645	490	385	927
"gene:Rv1423"	2100	2254	440	624	1420	302	1045	927	408	382	398	736
"gene:Rv1424c"	1025	1206	200	225	995	558	1037	946	115	96	351	383
"gene:Rv1425"	3262	3204	1282	1613	2705	778	5030	5560	1966	1442	1701	1211
"gene:Rv1426c"	2613	2883	243	283	484	128	744	579	216	226	247	180
"gene:Rv1427c"	2759	2995	336	458	644	178	837	622	265	270	281	221
"gene:Rv1428c"	1473	1443	229	394	538	152	279	222	124	138	143	154
"gene:Rv1429"	339	384	1291	1696	925	677	234	163	121	187	456	1058
"gene:Rv1430"	497	507	572	867	382	94	237	154	66	86	127	203
"gene:Rv1431"	903	880	607	808	1894	748	810	809	209	214	666	1036
"gene:Rv1432"	437	389	351	550	472	156	313	321	586	308	248	423
"gene:Rv1433"	789	802	162	227	1968	553	1047	713	170	197	122	157
"gene:Rv1434"	87	77	63	78	163	67	46	41	46	31	26	26
"gene:Rv1435c"	11383	11684	610	857	8173	979	20982	13789	2299	3800	523	622
"gene:Rv1436"	9648	9418	1240	1554	3350	1121	14415	12636	903	1077	944	1348
"gene:Rv1437"	7776	8068	769	1055	1685	380	6608	5860	733	1001	509	697
"gene:Rv1438"	5111	5137	347	563	1068	172	2571	2370	455	576	288	501
"gene:Rv1439c"	286	284	552	698	404	139	154	79	162	244	146	104
"gene:Rv1440"	1948	1798	313	420	801	211	1204	1015	335	534	210	527
"gene:Rv1441c"	1702	1810	1069	1510	1521	323	1300	804	224	196	544	587
"gene:Rv1442"	6416	6368	3176	4383	5897	1432	5017	3892	4383	3991	1868	7031
"gene:Rv1443c"	1528	1741	1065	1502	1639	602	919	814	317	274	1144	1356
"gene:Rv1444c"	1373	1396	610	728	774	241	890	820	378	328	406	441
"gene:Rv1445c"	2341	2544	932	1282	519	82	985	1015	585	552	174	401
"gene:Rv1446c"	2752	3060	1844	2388	880	132	1491	1424	793	781	317	644
"gene:Rv1447c"	5025	5141	1612	1990	2172	291	3991	4133	1343	1549	742	1439
"gene:Rv1448c"	4376	4288	1429	2036	3008	666	9313	9198	1435	1533	1093	2233
"gene:Rv1449c"	12672	12590	4438	5877	7639	2285	8378	7438	5263	5461	3182	6241
"gene:Rv1450c"	529	637	1926	2830	414	140	428	412	252	321	197	629
"gene:Rv1451"	6460	6880	782	892	5816	1810	3769	2786	776	840	1422	3627
"gene:Rv1452c"	328	346	329	475	208	90	233	166	108	143	138	197
"gene:Rv1453"	194	190	260	362	1002	425	136	127	46	45	238	201
"gene:Rv1454c"	2440	2588	1070	1459	1484	310	2349	2007	669	752	675	1077
"gene:Rv1455"	217	201	620	895	334	108	104	68	72	195	119	211
"gene:Rv1456c"	1220	1237	424	657	977	273	523	272	46	86	241	484
"gene:Rv1457c"	1277	1365	294	389	511	138	614	500	144	257	223	465
"gene:Rv1458c"	1621	1622	279	377	859	267	559	383	235	381	325	664
"gene:Rv1459c"	2772	2623	601	760	2109	453	1409	942	417	562	878	1249
"gene:Rv1460"	990	916	3640	4888	1586	1049	805	696	1305	1623	12884	12248
"gene:Rv1461"	6740	6674	7469	10662	8487	3014	5943	5110	4800	6380	39863	36781
"gene:Rv1462"	3528	2906	4989	7024	3341	1072	2471	1891	6198	7131	12873	15499
"gene:Rv1463"	2186	1796	2794	3690	2068	446	1805	1659	1983	2813	5266	6295
"gene:Rv1464"	3300	2750	3897	5414	2379	650	2237	2090	4341	5337	6581	8455
"gene:Rv1465"	1206	987	1436	1799	847	168	531	540	1342	1657	1547	2381
"gene:Rv1466"	1622	1535	2084	2682	950	121	1105	1040	3359	3142	1581	3869
"gene:Rv1467c"	963	915	502	643	6375	1560	588	507	1273	825	984	1679
"gene:Rv1468c"	1333	1586	268	360	7446	2135	1203	972	752	407	1891	1312
"gene:Rv1469"	869	920	420	586	1154	157	548	407	81	46	174	211
"gene:Rv1470"	152	145	107	117	774	399	206	231	57	45	304	406
"gene:Rv1471"	549	454	876	1019	5408	3310	455	311	59	38	5806	6942
"gene:Rv1472"	1924	1817	1365	1895	3108	1308	839	676	584	532	3573	4566
"gene:Rv1473"	2873	2955	1834	2552	3628	1037	1466	1033	543	632	2007	3030
"gene:Rv1473A"	149	161	205	279	1161	180	112	99	64	57	173	180
"gene:Rv1474c"	1409	1169	145	207	471	92	435	376	311	260	372	320
"gene:Rv1475c"	15857	14267	2010	2977	9276	1963	10053	10903	2112	2424	5401	4889
"gene:Rv1476"	1495	1612	167	224	906	235	1509	1516	350	295	258	496
"gene:Rv1477"	9674	9234	389	558	2500	368	6784	3864	580	566	476	424
"gene:Rv1478"	4592	4587	140	179	838	110	3541	2227	331	238	175	168
"gene:Rv1479"	13121	12539	1267	1712	16136	7469	5814	5093	1449	1396	6180	12814
"gene:Rv1480"	9445	9309	797	1093	5148	1734	3766	3017	1444	1290	1975	4909
"gene:Rv1481"	8335	8277	314	506	3669	1094	2248	1630	582	716	1383	3315
"gene:Rv1482c"	62	65	434	549	55	24	35	14	11	8	8	26
"gene:Rv1483"	2424	2223	271	355	2684	869	663	515	149	182	616	1169
"gene:Rv1484"	4845	5040	371	458	3317	733	2101	1761	359	442	775	1581
"gene:Rv1485"	848	913	100	167	574	97	176	170	56	85	124	322
"gene:Rv1486c"	4087	4382	2595	3667	2954	904	2836	2456	2255	1516	1496	3171
"gene:Rv1487"	1544	1500	481	677	1263	315	1943	2135	1272	812	609	1474
"gene:Rv1488"	5761	5777	1831	2654	6434	1391	9048	8976	6228	3873	2860	5591
"gene:Rv1489"	1590	1411	781	1189	1904	327	1164	1071	1408	1205	537	1961
"gene:Rv1489A"	466	459	226	317	598	101	301	233	513	398	148	558
"gene:Rv1490"	318	336	136	184	785	216	116	111	66	65	184	476
"gene:Rv1491c"	2375	2232	273	364	4653	3069	607	389	65	106	506	1144
"gene:Rv1492"	4340	4780	2541	3280	3808	1783	5326	4889	2469	2749	7521	7985
"gene:Rv1493"	4459	4177	1414	1955	2984	1448	2961	2119	1850	1818	3777	4488
"gene:Rv1494"	567	597	130	182	563	194	152	86	115	125	284	860
"gene:Rv1495"	177	161	113	147	294	119	56	20	48	60	114	502
"gene:Rv1496"	973	996	410	599	1059	358	282	194	151	161	597	2157
"gene:Rv1497"	6961	6874	462	708	5673	734	2641	1684	449	476	2241	6152
"gene:Rv1498c"	1246	1203	425	572	1890	927	458	285	391	413	658	884
"gene:Rv1498A"	383	307	248	321	1306	545	230	186	91	107	237	282
"gene:Rv1499"	56	57	35	46	76	20	28	26	2	4	16	34
"gene:Rv1500"	869	870	220	248	3634	1018	461	293	57	73	600	636
"gene:Rv1501"	1339	1424	408	480	2489	583	379	266	142	241	375	750
"gene:Rv1502"	2240	2259	265	411	1456	388	401	452	154	252	381	906
"gene:Rv1503c"	244	180	58	70	452	112	45	17	21	18	60	254
"gene:Rv1504c"	429	388	85	129	213	47	68	57	10	34	34	141
"gene:Rv1505c"	731	595	90	103	350	58	46	48	10	12	47	181
"gene:Rv1506c"	565	615	97	115	426	100	152	150	48	103	101	277
"gene:Rv1507c"	1302	1188	155	244	1336	299	287	218	60	114	164	531
"gene:Rv1507A"	83	73	91	128	286	67	11	1	2	8	24	58
"gene:Rv1508c"	2922	2736	144	243	1449	387	824	656	75	119	425	611
"gene:Rv1508A"	279	339	163	238	405	117	177	105	46	78	108	122
"gene:Rv1509"	612	554	156	226	646	184	212	138	37	47	157	299
"gene:Rv1510"	883	947	2395	3267	822	274	394	308	146	219	397	727
"gene:Rv1511"	3206	3165	2042	2858	1820	495	1541	1285	517	542	615	1013
"gene:Rv1512"	2739	2686	1774	2416	1327	308	1390	1089	416	420	479	644
"gene:Rv1513"	1513	1584	887	1125	727	144	591	467	192	275	276	408
"gene:Rv1514c"	364	372	83	113	211	56	90	111	11	23	82	182
"gene:Rv1515c"	350	342	80	105	342	109	103	103	16	12	131	220
"gene:Rv1516c"	498	484	150	227	893	342	162	110	55	58	229	368
"gene:Rv1517"	56	53	268	369	1989	425	58	33	13	16	386	75
"gene:Rv1518"	122	97	361	534	357	98	13	10	20	18	95	69
"gene:Rv1519"	15	12	88	150	179	28	1	2	5	4	6	222
"gene:Rv1520"	599	673	769	818	1669	530	362	308	310	295	385	962
"gene:Rv1521"	7965	7802	1283	1794	8246	2268	4360	4552	773	854	3377	5639
"gene:Rv1522c"	3607	3199	832	1065	13451	2844	1435	1106	386	472	3610	2590
"gene:Rv1523"	1052	1027	193	278	2318	434	517	370	75	91	443	269
"gene:Rv1524"	1257	1244	245	296	1033	198	495	408	47	79	303	168
"gene:Rv1525"	927	882	294	404	2322	464	414	323	79	100	324	197
"gene:Rv1526c"	338	365	785	897	743	293	173	170	200	162	161	211
"gene:Rv1527c"	3764	3525	2237	3180	8952	1435	2154	1515	546	619	1383	3349
"gene:Rv1528c"	87	82	350	429	614	202	49	65	49	44	444	230
"gene:Rv1529"	970	851	358	461	2671	588	477	356	127	122	2844	2877
"gene:Rv1530"	534	503	191	301	302	77	241	215	207	155	222	267
"gene:Rv1531"	644	664	290	363	488	92	640	635	396	285	219	310
"gene:Rv1532c"	900	862	260	364	1328	323	292	243	228	306	919	825
"gene:Rv1533"	6929	5857	1449	2027	10588	3192	4252	2577	1548	2253	16965	13817
"gene:Rv1534"	2656	2092	309	407	3196	939	1456	876	612	877	6947	3532
"gene:Rv1535"	10912	9202	10950	15464	43649	7103	24091	15164	6988	14472	5247	7034
"gene:Rv1536"	10978	9813	10498	14955	21103	3401	11575	7537	7180	11346	3485	7325
"gene:Rv1537"	765	785	299	442	762	307	308	231	187	298	175	364
"gene:Rv1538c"	1922	2079	560	781	836	261	981	775	295	369	298	600
"gene:Rv1539"	3499	4064	661	979	3434	2284	2370	2117	795	880	1524	2905
"gene:Rv1540"	4871	5093	482	693	3496	2033	1630	1242	793	859	1441	3197
"gene:Rv1541c"	265	254	139	214	545	248	160	90	16	26	23	42
"gene:Rv1542c"	159	153	101	154	1791	755	47	56	21	16	17	40
"gene:Rv1543"	4883	4804	1375	1916	2024	435	2943	2975	956	858	492	1048
"gene:Rv1544"	4577	4768	1405	2089	1550	229	4446	4234	1890	1612	549	871
"gene:Rv1545"	967	950	442	645	376	67	605	581	380	338	100	195
"gene:Rv1546"	1133	1003	446	595	532	122	449	449	204	243	125	252
"gene:Rv1547"	10924	10661	1009	1321	4014	857	6126	3962	948	966	678	1207
"gene:Rv1548c"	337	297	589	854	2987	811	136	115	50	89	229	834
"gene:Rv1549"	46	49	16	35	31	9	29	32	1	7	15	26
"gene:Rv1550"	582	474	135	170	128	75	172	153	41	53	76	140
"gene:Rv1551"	552	436	122	157	116	42	149	145	38	41	56	129
"gene:Rv1552"	357	320	636	873	183	71	1020	1240	1127	823	218	644
"gene:Rv1553"	134	111	92	130	57	16	139	218	353	237	48	212
"gene:Rv1554"	54	28	22	25	21	18	54	53	102	62	10	63
"gene:Rv1555"	83	72	40	58	25	15	59	91	150	117	36	114
"gene:Rv1556"	335	350	187	271	393	76	202	179	247	193	210	396
"gene:Rv1557"	614	610	178	241	1106	288	222	139	70	128	864	401
"gene:Rv1558"	1344	1173	675	940	1163	307	693	592	366	477	317	755
"gene:Rv1559"	7110	6962	610	948	4308	1092	4728	3272	561	950	1185	2029
"gene:Rv1560"	327	289	135	152	388	72	133	100	86	77	200	866
"gene:Rv1561"	483	492	138	176	387	94	123	106	94	88	234	1057
"gene:Rv1562c"	913	1029	221	303	278	55	442	415	370	292	105	177
"gene:Rv1563c"	1661	1517	436	592	473	86	597	541	568	397	203	373
"gene:Rv1564c"	2447	2148	698	896	882	172	949	687	623	490	260	633
"gene:Rv1565c"	6991	6748	828	1123	2795	758	2745	2016	559	691	873	1468
"gene:Rv1566c"	3860	4277	608	914	2056	295	2835	1731	132	247	306	346
"gene:Rv1567c"	327	305	267	410	324	89	118	138	97	131	81	170
"gene:Rv1568"	1019	1124	327	438	673	174	444	274	237	345	265	442
"gene:Rv1569"	2807	3014	433	645	1044	205	2387	1613	537	728	267	662
"gene:Rv1570"	1164	1207	146	223	338	63	540	404	133	215	86	220
"gene:Rv1571"	645	706	38	41	128	22	124	72	27	46	39	74
"gene:Rv1572c"	37	24	201	319	35	23	17	8	7	9	11	24
"gene:Rv1573"	333	305	73	98	96	10	45	44	21	30	18	53
"gene:Rv1574"	126	106	966	1065	340	387	49	37	136	162	96	309
"gene:Rv1575"	68	83	1310	1626	92	97	24	32	69	146	46	163
"gene:Rv1576c"	2981	2630	18073	26239	3851	3401	3848	3542	7979	7176	3634	4598
"gene:Rv1577c"	1829	1521	14976	19142	2998	2332	1522	1609	11290	7698	2455	2843
"gene:Rv1578c"	644	730	2216	3056	1048	1318	878	877	390	490	859	2122
"gene:Rv1579c"	115	91	389	567	92	34	107	84	17	16	154	327
"gene:Rv1580c"	82	82	293	390	74	28	104	64	12	10	156	325
"gene:Rv1581c"	47	52	624	821	65	24	31	33	18	20	146	255
"gene:Rv1582c"	342	263	4874	6250	449	284	96	87	120	250	870	1753
"gene:Rv1583c"	174	161	2464	3082	620	331	148	82	145	156	798	1385
"gene:Rv1584c"	64	74	888	1152	447	430	258	146	247	239	257	565
"gene:Rv1585c"	325	326	3638	4820	1635	1824	598	405	481	576	6212	9274
"gene:Rv1586c"	985	872	10500	14141	5394	7479	846	743	1412	1780	19402	30271
"gene:Rv1587c"	24	20	97	131	32	12	5	9	11	9	12	24
"gene:Rv1588c"	294	337	154	172	275	105	263	276	76	68	109	185
"gene:Rv1589"	2611	2766	2434	3215	1764	481	1585	1391	353	561	703	1269
"gene:Rv1590"	789	954	375	463	321	65	491	369	85	191	146	261
"gene:Rv1591"	1304	1394	667	987	410	96	551	515	118	231	125	275
"gene:Rv1592c"	3342	3197	705	917	11972	5641	438	286	78	196	6210	7178
"gene:Rv1593c"	2944	3736	608	823	7944	6152	6025	6171	247	610	6690	11168
"gene:Rv1594"	10958	13679	4531	6379	28283	15037	32582	22472	321	1018	19994	27766
"gene:Rv1595"	16670	17877	5432	8034	21669	6994	18179	10764	863	2275	12358	24154
"gene:Rv1596"	10687	11333	2662	3827	10230	2207	5970	3551	303	883	5278	11033
"gene:Rv1597"	2027	1929	606	869	1749	485	855	549	136	266	434	910
"gene:Rv1598c"	2182	2087	1680	2182	2897	1021	2004	1653	1317	1521	1282	2570
"gene:Rv1599"	5779	6520	2084	3115	6976	4223	6882	6296	3236	3144	3361	5212
"gene:Rv1600"	3371	2991	781	1026	3610	1319	2356	1953	979	1048	1102	1881
"gene:Rv1601"	1519	1290	300	411	1311	392	717	710	429	435	334	699
"gene:Rv1602"	1864	1919	436	489	1370	466	579	560	591	601	363	767
"gene:Rv1603"	2854	3145	875	1243	1704	486	1220	973	1001	896	461	1131
"gene:Rv1604"	2931	2781	419	562	1352	485	1013	597	570	570	302	871
"gene:Rv1605"	3288	2863	640	796	1367	659	1548	966	707	639	364	820
"gene:Rv1606"	1053	932	217	313	763	245	533	363	324	305	210	326
"gene:Rv1607"	2567	2515	365	441	805	280	398	289	120	174	192	380
"gene:Rv1608c"	1341	1405	208	290	1119	288	1142	1325	281	332	358	913
"gene:Rv1609"	4241	3955	556	825	3211	1189	1867	1509	764	769	1121	1828
"gene:Rv1610"	1958	2040	235	331	980	241	1229	1057	344	342	375	634
"gene:Rv1611"	10358	9441	674	832	2524	580	2751	1993	523	842	505	866
"gene:Rv1612"	7395	6583	225	270	1168	220	1002	721	130	304	188	433
"gene:Rv1613"	4949	4944	104	154	609	108	996	803	101	199	120	318
"gene:Rv1614"	12256	11728	648	861	2120	487	3025	2677	564	729	573	1198
"gene:Rv1615"	2686	2717	926	1295	3703	1295	2316	2583	778	740	1965	5194
"gene:Rv1616"	1831	1844	344	502	1526	484	1269	1143	638	566	881	2528
"gene:Rv1617"	4935	4821	858	1201	5189	1988	2428	1789	954	818	1775	3454
"gene:Rv1618"	2364	2284	290	361	1349	393	678	500	301	310	533	1149
"gene:Rv1619"	1273	1267	410	558	1659	451	1203	1044	1482	1074	474	875
"gene:Rv1620c"	2859	3812	124	176	5885	704	2670	1823	121	95	1268	2759
"gene:Rv1621c"	4095	5420	245	278	8100	1283	2917	2010	204	177	2244	4497
"gene:Rv1622c"	1683	2011	71	102	8036	1506	2145	1520	40	49	2370	4032
"gene:Rv1623c"	4667	5212	222	331	22297	7595	9486	4736	96	141	6359	9139
"gene:Rv1624c"	987	1134	197	343	1523	493	1034	907	124	183	784	802
"gene:Rv1625c"	4737	5150	770	992	6434	2543	4692	4049	1022	846	3216	3791
"gene:Rv1626"	6948	6564	958	1397	3645	885	4687	4136	970	1432	932	1167
"gene:Rv1627c"	10275	10712	6146	8396	6834	2359	6808	5226	4262	4230	16342	19467
"gene:Rv1628c"	1677	1718	1854	2446	4150	2331	1115	957	721	658	7420	7800
"gene:Rv1629"	3211	3420	227	326	2264	564	1276	951	215	265	882	2376
"gene:Rv1630"	35724	34873	5188	6769	18165	5024	8897	6136	2694	4812	6652	12343
"gene:Rv1631"	12724	12221	1085	1496	3746	735	2536	1921	661	1690	1395	2727
"gene:Rv1632c"	1473	1223	166	223	874	248	524	262	166	131	212	456
"gene:Rv1633"	7538	7241	1364	1801	7049	1864	4729	3684	2726	2065	2571	6954
"gene:Rv1634"	3792	4222	339	537	2085	392	1685	1330	1103	833	655	2128
"gene:Rv1635c"	1962	1931	593	753	3871	1643	834	585	672	615	1363	4108
"gene:Rv1636"	2555	2636	570	748	7041	2172	1342	1104	1172	1063	2651	3252
"gene:Rv1637c"	1070	938	254	348	1547	609	598	553	247	270	638	846
"gene:Rv1638"	6191	6210	2620	3552	10597	3673	3910	2859	2829	2992	2756	5983
"gene:Rv1638A"	1920	2106	56	79	1782	367	2959	3161	650	740	360	1262
"gene:Rv1639c"	13063	12468	465	619	10775	3226	13390	10599	6042	4494	2020	5931
"gene:Rv1640c"	1968	1847	430	544	2304	514	883	871	411	429	679	3336
"gene:Rv1641"	19433	17956	2882	4281	24919	6965	13728	11870	3184	4352	8573	8792
"gene:Rv1642"	6492	6174	812	1126	5729	1689	3697	3416	994	1259	2174	2485
"gene:Rv1643"	12382	11423	2004	2713	11058	2684	8843	7751	2191	3062	4030	5022
"gene:Rv1644"	11630	10004	1463	2208	7111	1795	4794	4076	1472	2119	2253	3887
"gene:Rv1645c"	394	368	459	615	1850	629	243	291	229	216	1762	1543
"gene:Rv1646"	3692	3936	1538	1981	9420	4336	3450	2634	1136	996	3545	3025
"gene:Rv1647"	544	579	712	977	2458	952	417	312	195	210	831	1900
"gene:Rv1648"	880	936	358	539	1421	638	470	356	102	135	643	1535
"gene:Rv1649"	903	972	320	410	815	306	287	223	74	114	270	461
"gene:Rv1650"	5686	5872	706	985	2228	508	2257	1795	243	427	912	1772
"gene:Rv1651c"	2593	2777	2164	3131	15423	1828	2622	2167	1838	2171	3886	1401
"gene:Rv1652"	523	540	673	821	10858	4277	941	477	123	174	470	784
"gene:Rv1653"	1467	1513	1162	1634	12327	3478	2976	2072	384	608	516	1240
"gene:Rv1654"	1118	1096	685	1041	7655	1746	2166	1276	185	435	314	773
"gene:Rv1655"	986	926	542	857	5481	1235	1858	1194	184	330	232	608
"gene:Rv1656"	979	847	390	576	4602	674	1348	822	116	225	146	426
"gene:Rv1657"	452	437	140	218	1667	205	394	342	73	111	73	199
"gene:Rv1658"	2320	2380	517	670	6045	1107	2282	1837	278	409	384	842
"gene:Rv1659"	1750	1764	314	423	2764	334	822	710	128	194	209	527
"gene:Rv1660"	952	864	366	450	2020	646	529	417	341	270	710	1917
"gene:Rv1661"	2075	2127	605	800	1454	416	1456	1478	551	406	899	1741
"gene:Rv1662"	1118	1149	388	462	500	151	812	1112	392	283	272	487
"gene:Rv1663"	378	367	173	199	275	90	154	154	143	81	86	162
"gene:Rv1664"	1326	1149	587	855	1086	388	368	299	203	171	391	446
"gene:Rv1665"	925	893	592	790	2057	412	219	166	302	328	449	734
"gene:Rv1666c"	756	742	612	785	313	79	457	386	191	208	87	224
"gene:Rv1667c"	392	351	374	560	319	86	199	145	101	94	87	149
"gene:Rv1668c"	803	892	1192	1732	519	110	677	481	313	318	168	327
"gene:Rv1669"	13	22	62	69	49	17	5	5	5	14	10	27
"gene:Rv1670"	301	284	225	288	1244	204	1039	1337	597	382	487	1210
"gene:Rv1671"	99	92	69	103	406	69	149	136	166	149	173	446
"gene:Rv1672c"	2389	3101	444	637	1320	608	5832	5030	691	898	599	282
"gene:Rv1673c"	111	121	359	572	242	52	177	162	34	49	457	176
"gene:Rv1674c"	52	52	419	621	193	59	63	81	19	28	400	218
"gene:Rv1675c"	82	99	489	693	177	53	65	25	37	25	50	48
"gene:Rv1676"	3070	2807	407	549	1442	569	1570	1526	1039	723	866	1114
"gene:Rv1677"	2849	2793	239	298	1160	325	1446	1194	836	636	561	898
"gene:Rv1678"	3042	3181	230	366	1049	279	1684	1268	393	539	668	495
"gene:Rv1679"	2937	2956	192	309	952	241	1516	1193	431	491	770	433
"gene:Rv1680"	928	912	94	144	366	81	592	533	154	159	230	153
"gene:Rv1681"	748	769	60	93	207	51	393	335	123	125	166	88
"gene:Rv1682"	1222	1073	3286	4111	1236	1225	113	101	84	74	980	417
"gene:Rv1683"	7727	7919	5237	7711	8680	5558	4050	3461	2295	1892	3063	6332
"gene:Rv1684"	395	440	172	276	446	157	121	108	105	99	139	267
"gene:Rv1685c"	230	209	125	202	116	33	65	76	77	78	30	53
"gene:Rv1686c"	256	305	227	290	128	47	222	217	125	74	46	60
"gene:Rv1687c"	319	368	303	415	181	77	425	399	117	93	36	77
"gene:Rv1688"	190	176	302	422	220	78	132	100	51	59	90	158
"gene:Rv1689"	1664	1496	414	610	772	211	582	440	97	162	265	544
"gene:Rv1690"	404	469	163	258	796	85	416	311	263	134	239	154
"gene:Rv1691"	1022	979	298	469	672	158	368	277	187	140	220	245
"gene:Rv1692"	1987	2028	616	863	1053	324	858	786	642	483	366	445
"gene:Rv1693"	610	584	162	189	386	118	253	186	151	175	103	151
"gene:Rv1694"	1632	1662	360	491	820	273	828	619	363	408	371	444
"gene:Rv1695"	1634	1707	285	405	751	385	1252	1123	303	360	352	404
"gene:Rv1696"	3158	3233	661	984	1109	365	1042	857	310	390	450	808
"gene:Rv1697"	14411	14709	311	462	5813	1084	17586	12748	597	1533	353	595
"gene:Rv1698"	5602	5608	261	393	2729	329	8145	5668	434	949	160	326
"gene:Rv1699"	6040	5086	2776	3897	7053	3138	2606	1827	962	1149	2121	4176
"gene:Rv1700"	1815	1701	503	692	889	271	878	817	212	210	383	921
"gene:Rv1701"	2069	1943	366	545	849	246	781	630	135	188	340	1075
"gene:Rv1702c"	495	422	76	125	148	40	67	65	30	30	41	223
"gene:Rv1703c"	4689	4777	595	774	3896	1190	1761	1290	742	705	1407	3771
"gene:Rv1704c"	2182	2110	520	698	1206	412	657	516	242	274	284	515
"gene:Rv1705c"	513	458	725	976	784	761	137	86	107	159	309	521
"gene:Rv1706c"	650	567	341	475	1339	1874	165	111	63	76	351	587
"gene:Rv1706A"	7	5	60	70	26	8	5	5	5	9	10	27
"gene:Rv1707"	3897	3509	19157	27169	5014	2528	2123	1741	4255	5081	4518	5607
"gene:Rv1708"	3108	2834	6204	8842	1445	557	532	368	138	265	493	1225
"gene:Rv1709"	2928	2646	7083	9607	791	291	393	275	77	150	366	964
"gene:Rv1710"	2210	2227	4279	6605	1219	395	627	506	187	238	461	992
"gene:Rv1711"	1694	1682	2910	4164	540	164	334	306	85	123	306	618
"gene:Rv1712"	1950	1947	3726	5487	641	288	736	605	169	182	342	565
"gene:Rv1713"	5541	5804	9414	13673	1227	328	2347	1890	350	502	657	1521
"gene:Rv1714"	700	730	9150	13521	209	46	129	130	51	96	66	2309
"gene:Rv1715"	382	367	5929	8330	96	32	64	58	43	69	30	1176
"gene:Rv1716"	407	367	4569	7065	95	21	99	111	38	55	25	592
"gene:Rv1717"	144	161	1287	1910	46	30	47	46	10	28	21	169
"gene:Rv1718"	568	668	2823	4111	230	55	263	220	42	64	46	435
"gene:Rv1719"	338	375	1765	2349	177	47	193	205	51	57	79	332
"gene:Rv1720c"	186	135	105	134	122	46	25	36	36	25	80	237
"gene:Rv1721c"	159	123	171	219	208	63	79	100	66	79	119	259
